,state,regional_division,population,article_title,revision_id,article_quality
410,Alabama,South,"5,074,296","Taylor, Alabama",1166331142,C
411,Alabama,South,"5,074,296","Thomaston, Alabama",1166331276,C
412,Alabama,South,"5,074,296","Thomasville, Alabama",1178846594,GA
413,Alabama,South,"5,074,296","Thorsby, Alabama",1166331319,C
414,Alabama,South,"5,074,296","Town Creek, Alabama",1166331496,C
415,Alabama,South,"5,074,296","Toxey, Alabama",1166331527,Start
416,Alabama,South,"5,074,296","Trafford, Alabama",1166331545,Start
417,Alabama,South,"5,074,296","Triana, Alabama",1178614293,GA
418,Alabama,South,"5,074,296","Trinity, Alabama",1166331634,C
419,Alabama,South,"5,074,296","Troy, Alabama",1176314436,C
420,Alabama,South,"5,074,296","Trussville, Alabama",1175000150,C
421,Alabama,South,"5,074,296","Tuscaloosa, Alabama",1179478135,B
422,Alabama,South,"5,074,296","Tuscumbia, Alabama",1178910105,GA
423,Alabama,South,"5,074,296","Tuskegee, Alabama",1177701177,B
424,Alabama,South,"5,074,296","Twin, Alabama",1175521846,Start
425,Alabama,South,"5,074,296","Union Grove, Alabama",1166331875,C
426,Alabama,South,"5,074,296","Union Springs, Alabama",1165905202,C
427,Alabama,South,"5,074,296","Union, Alabama",1178295657,Start
428,Alabama,South,"5,074,296","Uniontown, Alabama",1165905237,C
429,Alabama,South,"5,074,296","Valley, Alabama",1165905995,C
430,Alabama,South,"5,074,296","Valley Grande, Alabama",1165905981,C
431,Alabama,South,"5,074,296","Valley Head, Alabama",1166331993,C
432,Alabama,South,"5,074,296","Vance, Alabama",1166332037,C
433,Alabama,South,"5,074,296","Vernon, Alabama",1165906151,C
434,Alabama,South,"5,074,296","Vestavia Hills, Alabama",1165906191,C
435,Alabama,South,"5,074,296","Vina, Alabama",1166332226,C
436,Alabama,South,"5,074,296","Vincent, Alabama",1165906276,C
437,Alabama,South,"5,074,296","Vredenburgh, Alabama",1166332292,Start
438,Alabama,South,"5,074,296","Wadley, Alabama",1166332312,C
439,Alabama,South,"5,074,296","Waldo, Alabama",1166332371,Start
440,Alabama,South,"5,074,296","Walnut Grove, Alabama",1166332454,GA
441,Alabama,South,"5,074,296","Warrior, Alabama",1170770819,C
442,Alabama,South,"5,074,296","Waterloo, Alabama",1166332754,C
443,Alabama,South,"5,074,296","Waverly, Alabama",1132854855,C
444,Alabama,South,"5,074,296","Weaver, Alabama",1165906934,C
445,Alabama,South,"5,074,296","Webb, Alabama",1166332930,Start
446,Alabama,South,"5,074,296","Wedowee, Alabama",1172981633,C
447,Alabama,South,"5,074,296","West Blocton, Alabama",1179078811,C
448,Alabama,South,"5,074,296","West Jefferson, Alabama",1166333114,Start
449,Alabama,South,"5,074,296","West Point, Alabama",1166333164,Start
450,Alabama,South,"5,074,296","Westover, Alabama",1165907320,Start
451,Alabama,South,"5,074,296","Wetumpka, Alabama",1176205749,GA
452,Alabama,South,"5,074,296","White Hall, Alabama",1166333467,C
453,Alabama,South,"5,074,296","Wilsonville, Alabama",1166333841,Start
454,Alabama,South,"5,074,296","Wilton, Alabama",1166333844,Start
455,Alabama,South,"5,074,296","Winfield, Alabama",1177270687,C
456,Alabama,South,"5,074,296","Woodland, Alabama",1166334268,C
457,Alabama,South,"5,074,296","Woodstock, Alabama",1166334349,C
458,Alabama,South,"5,074,296","Woodville, Alabama",1166334382,C
459,Alabama,South,"5,074,296","Yellow Bluff, Alabama",1166334559,Start
460,Alabama,South,"5,074,296","York, Alabama",1171163639,C
461,Alaska,West,"733,583","Adak, Alaska",1174701601,C
462,Alaska,West,"733,583","Akhiok, Alaska",1176053029,C
463,Alaska,West,"733,583","Akiak, Alaska",1165506221,C
464,Alaska,West,"733,583","Akutan, Alaska",1174332990,C
465,Alaska,West,"733,583","Alakanuk, Alaska",1174333044,C
466,Alaska,West,"733,583","Aleknagik, Alaska",1174333266,C
467,Alaska,West,"733,583","Allakaket, Alaska",1166985589,C
468,Alaska,West,"733,583","Ambler, Alaska",1177436311,C
469,Alaska,West,"733,583","Anaktuvuk Pass, Alaska",1177430380,GA
470,Alaska,West,"733,583","Anchorage, Alaska",1179721837,B
471,Alaska,West,"733,583","Anderson, Alaska",1165507165,C
472,Alaska,West,"733,583","Angoon, Alaska",1174449377,C
473,Alaska,West,"733,583","Aniak, Alaska",1174449433,GA
474,Alaska,West,"733,583","Anvik, Alaska",1174449500,C
475,Alaska,West,"733,583","Atka, Alaska",1174453521,C
476,Alaska,West,"733,583","Atqasuk, Alaska",1175488757,C
477,Alaska,West,"733,583","Bethel, Alaska",1175739311,C
478,Alaska,West,"733,583","Bettles, Alaska",1165536061,GA
479,Alaska,West,"733,583","Brevig Mission, Alaska",1178323045,C
480,Alaska,West,"733,583","Buckland, Alaska",1165537531,C
481,Alaska,West,"733,583","Chefornak, Alaska",1165539078,C
482,Alaska,West,"733,583","Chevak, Alaska",1176908860,GA
483,Alaska,West,"733,583","Chignik, Alaska",1174403364,C
484,Alaska,West,"733,583","Chuathbaluk, Alaska",1165539392,C
485,Alaska,West,"733,583","Clark's Point, Alaska",1165539523,Start
486,Alaska,West,"733,583","Coffman Cove, Alaska",1165644646,C
487,Alaska,West,"733,583","Cold Bay, Alaska",1173618968,C
488,Alaska,West,"733,583","Cordova, Alaska",1179094111,C
489,Alaska,West,"733,583","Craig, Alaska",1166077592,B
490,Alaska,West,"733,583","Deering, Alaska",1165646491,C
491,Alaska,West,"733,583","Delta Junction, Alaska",1173746973,C
492,Alaska,West,"733,583","Dillingham, Alaska",1169781442,FA
493,Alaska,West,"733,583","Diomede, Alaska",1178935405,GA
494,Alaska,West,"733,583","Eagle, Alaska",1171521339,C
495,Alaska,West,"733,583","Edna Bay, Alaska",1165647875,C
496,Alaska,West,"733,583","Eek, Alaska",1165647899,C
497,Alaska,West,"733,583","Egegik, Alaska",1165647916,C
498,Alaska,West,"733,583","Ekwok, Alaska",1165647928,Start
499,Alaska,West,"733,583","Elim, Alaska",1178323179,GA
500,Alaska,West,"733,583","Emmonak, Alaska",1165650698,C
501,Alaska,West,"733,583","Fairbanks, Alaska",1177325246,B
502,Alaska,West,"733,583","False Pass, Alaska",1160192738,C
503,Alaska,West,"733,583","Fort Yukon, Alaska",1169729372,C
504,Alaska,West,"733,583","Galena, Alaska",1175614529,C
505,Alaska,West,"733,583","Gambell, Alaska",1178323433,GA
506,Alaska,West,"733,583","Golovin, Alaska",1178323552,C
507,Alaska,West,"733,583","Goodnews Bay, Alaska",1165748224,C
508,Alaska,West,"733,583","Grayling, Alaska",1165748594,Start
509,Alaska,West,"733,583","Gustavus, Alaska",1177369669,GA
510,Alaska,West,"733,583","Holy Cross, Alaska",1179078829,Start
511,Alaska,West,"733,583","Homer, Alaska",1177395894,GA
512,Alaska,West,"733,583","Hoonah, Alaska",1165750344,GA
513,Alaska,West,"733,583","Hooper Bay, Alaska",1165750347,C
514,Alaska,West,"733,583","Houston, Alaska",1165750463,C
515,Alaska,West,"733,583","Hughes, Alaska",1165750555,Start
516,Alaska,West,"733,583","Huslia, Alaska",1174931151,GA
517,Alaska,West,"733,583","Hydaburg, Alaska",1165750723,GA
518,Alaska,West,"733,583","Juneau, Alaska",1179395452,C
519,Alaska,West,"733,583","Kachemak, Alaska",1165751412,GA
520,Alaska,West,"733,583","Kake, Alaska",1151995274,C
521,Alaska,West,"733,583","Kaktovik, Alaska",1167643705,C
522,Alaska,West,"733,583","Kaltag, Alaska",1165751831,C
523,Alaska,West,"733,583","Kasaan, Alaska",1165751881,GA
524,Alaska,West,"733,583","Kenai, Alaska",1179083176,GA
525,Alaska,West,"733,583","Ketchikan, Alaska",1178738064,GA
526,Alaska,West,"733,583","Kiana, Alaska",1165752156,C
527,Alaska,West,"733,583","King Cove, Alaska",1165752232,GA
528,Alaska,West,"733,583","Kivalina, Alaska",1167306947,GA
529,Alaska,West,"733,583","Klawock, Alaska",1165752344,C
530,Alaska,West,"733,583","Kobuk, Alaska",1165752375,C
531,Alaska,West,"733,583","Kodiak, Alaska",1179271887,GA
532,Alaska,West,"733,583","Kotlik, Alaska",1165752392,C
533,Alaska,West,"733,583","Kotzebue, Alaska",1174601049,GA
534,Alaska,West,"733,583","Koyuk, Alaska",1178323608,Start
535,Alaska,West,"733,583","Koyukuk, Alaska",1165752404,C
536,Alaska,West,"733,583","Kupreanof, Alaska",1165752424,Start
537,Alaska,West,"733,583","Kwethluk, Alaska",1165752432,C
538,Alaska,West,"733,583","Larsen Bay, Alaska",1165889278,Start
539,Alaska,West,"733,583","Lower Kalskag, Alaska",1165891507,Start
540,Alaska,West,"733,583","Manokotak, Alaska",1165892011,C
541,Alaska,West,"733,583","Marshall, Alaska",1165892419,C
542,Alaska,West,"733,583","McGrath, Alaska",1165892805,GA
543,Alaska,West,"733,583","Mekoryuk, Alaska",1165893071,C
544,Alaska,West,"733,583","Mountain Village, Alaska",1165894670,Start
545,Alaska,West,"733,583","Napakiak, Alaska",1165894869,C
546,Alaska,West,"733,583","Napaskiak, Alaska",1165894871,C
547,Alaska,West,"733,583","Nenana, Alaska",1166691010,C
548,Alaska,West,"733,583","New Stuyahok, Alaska",1165895355,C
549,Alaska,West,"733,583","Newhalen, Alaska",1165895462,Start
550,Alaska,West,"733,583","Nightmute, Alaska",1165895575,C
551,Alaska,West,"733,583","Nikolai, Alaska",1165895576,Start
552,Alaska,West,"733,583","Nome, Alaska",1178322847,B
553,Alaska,West,"733,583","Nondalton, Alaska",1170380383,C
554,Alaska,West,"733,583","Noorvik, Alaska",1165895660,C
555,Alaska,West,"733,583","North Pole, Alaska",1171106754,GA
556,Alaska,West,"733,583","Nuiqsut, Alaska",1177353920,C
557,Alaska,West,"733,583","Nulato, Alaska",1165896076,C
558,Alaska,West,"733,583","Nunam Iqua, Alaska",1165896079,Start
559,Alaska,West,"733,583","Nunapitchuk, Alaska",1177372546,C
560,Alaska,West,"733,583","Old Harbor, Alaska",1165896477,C
561,Alaska,West,"733,583","Ouzinkie, Alaska",1178021269,C
562,Alaska,West,"733,583","Palmer, Alaska",1178249435,C
563,Alaska,West,"733,583","Pelican, Alaska",1169144269,C
564,Alaska,West,"733,583","Pilot Point, Alaska",1165897826,C
565,Alaska,West,"733,583","Pilot Station, Alaska",1165897836,Start
566,Alaska,West,"733,583","Platinum, Alaska",1176310844,GA
567,Alaska,West,"733,583","Point Hope, Alaska",1175174815,C
568,Alaska,West,"733,583","Port Alexander, Alaska",1165898418,C
569,Alaska,West,"733,583","Port Heiden, Alaska",1176004478,Start
570,Alaska,West,"733,583","Port Lions, Alaska",1165898446,C
571,Alaska,West,"733,583","Quinhagak, Alaska",1172626458,GA
572,Alaska,West,"733,583","Ruby, Alaska",1165900403,C
573,Alaska,West,"733,583","Russian Mission, Alaska",1165900513,C
574,Alaska,West,"733,583","Saint Paul, Alaska",16043073,Stub
575,Alaska,West,"733,583","Sand Point, Alaska",1175877401,GA
576,Alaska,West,"733,583","Savoonga, Alaska",1178323891,C
577,Alaska,West,"733,583","Saxman, Alaska",1167268500,Start
578,Alaska,West,"733,583","Scammon Bay, Alaska",1165900948,C
579,Alaska,West,"733,583","Selawik, Alaska",1165901173,C
580,Alaska,West,"733,583","Seldovia, Alaska",1168917631,C
581,Alaska,West,"733,583","Seward, Alaska",1165901331,GA
582,Alaska,West,"733,583","Shageluk, Alaska",1165901362,Start
583,Alaska,West,"733,583","Shaktoolik, Alaska",1178324004,C
584,Alaska,West,"733,583","Shishmaref, Alaska",1179637642,C
585,Alaska,West,"733,583","Shungnak, Alaska",1165901710,C
586,Alaska,West,"733,583","Sitka, Alaska",1178737193,GA
587,Alaska,West,"733,583","Soldotna, Alaska",1178626084,B
588,Alaska,West,"733,583","St. George, Alaska",1165902860,C
589,Alaska,West,"733,583","St. Mary's, Alaska",1165902930,C
590,Alaska,West,"733,583","St. Michael, Alaska",1179637630,C
591,Alaska,West,"733,583","Stebbins, Alaska",1178324371,C
592,Alaska,West,"733,583","Tanana, Alaska",1165903695,GA
593,Alaska,West,"733,583","Teller, Alaska",1178324450,C
594,Alaska,West,"733,583","Tenakee Springs, Alaska",1160022935,C
595,Alaska,West,"733,583","Thorne Bay, Alaska",1165904083,C
596,Alaska,West,"733,583","Togiak, Alaska",1165904528,C
597,Alaska,West,"733,583","Toksook Bay, Alaska",1165904534,C
598,Alaska,West,"733,583","Unalakleet, Alaska",1179637652,C
599,Alaska,West,"733,583","Unalaska, Alaska",1176638051,B
600,Alaska,West,"733,583","Upper Kalskag, Alaska",1166366344,Start
601,Alaska,West,"733,583",Utqiaġvik,1134590975,Stub
602,Alaska,West,"733,583","Valdez, Alaska",1177025566,B
603,Alaska,West,"733,583","Wainwright, Alaska",1168069408,C
604,Alaska,West,"733,583","Wales, Alaska",1178324810,C
605,Alaska,West,"733,583","Wasilla, Alaska",1162414873,GA
606,Alaska,West,"733,583","Whale Pass, Alaska",1166367587,Start
607,Alaska,West,"733,583","White Mountain, Alaska",1178324863,C
608,Alaska,West,"733,583","Whittier, Alaska",1179344071,GA
609,Alaska,West,"733,583","Wrangell, Alaska",1178736535,B
610,Arizona,West,"7,359,197","Apache Junction, Arizona",1172275090,C
611,Arizona,West,"7,359,197","Avondale, Arizona",1172274660,GA
612,Arizona,West,"7,359,197","Benson, Arizona",1177264416,C
613,Arizona,West,"7,359,197","Bisbee, Arizona",1175752279,C
614,Arizona,West,"7,359,197","Buckeye, Arizona",1179549390,C
615,Arizona,West,"7,359,197","Bullhead City, Arizona",1179668677,B
616,Arizona,West,"7,359,197","Camp Verde, Arizona",1172004828,C
617,Arizona,West,"7,359,197","Carefree, Arizona",1160780528,GA
618,Arizona,West,"7,359,197","Casa Grande, Arizona",1158938630,C
619,Arizona,West,"7,359,197","Cave Creek, Arizona",1160299409,C
620,Arizona,West,"7,359,197","Chandler, Arizona",1179696082,C
621,Arizona,West,"7,359,197","Chino Valley, Arizona",1165071501,C
622,Arizona,West,"7,359,197","Clarkdale, Arizona",1179793089,GA
623,Arizona,West,"7,359,197","Clifton, Arizona",1166754568,C
624,Arizona,West,"7,359,197","Colorado City, Arizona",1169856603,C
625,Arizona,West,"7,359,197","Coolidge, Arizona",1176316536,GA
626,Arizona,West,"7,359,197","Cottonwood, Arizona",1165645327,C
627,Arizona,West,"7,359,197","Dewey-Humboldt, Arizona",875227915,Stub
628,Arizona,West,"7,359,197","Douglas, Arizona",1177634817,C
629,Arizona,West,"7,359,197","Duncan, Arizona",1166337654,C
630,Arizona,West,"7,359,197","Eagar, Arizona",1173734731,C
631,Arizona,West,"7,359,197","El Mirage, Arizona",1173393974,C
632,Arizona,West,"7,359,197","Eloy, Arizona",1154855908,GA
633,Arizona,West,"7,359,197","Flagstaff, Arizona",1178421971,B
634,Arizona,West,"7,359,197","Florence, Arizona",1176287706,GA
635,Arizona,West,"7,359,197","Fountain Hills, Arizona",1177291848,GA
636,Arizona,West,"7,359,197","Fredonia, Arizona",1165987701,C
637,Arizona,West,"7,359,197","Gila Bend, Arizona",1178205332,GA
638,Arizona,West,"7,359,197","Gilbert, Arizona",1178919942,B
639,Arizona,West,"7,359,197","Glendale, Arizona",1178897696,C
640,Arizona,West,"7,359,197","Globe, Arizona",1175877749,C
641,Arizona,West,"7,359,197","Goodyear, Arizona",1173050898,C
642,Arizona,West,"7,359,197","Guadalupe, Arizona",1163900551,GA
643,Arizona,West,"7,359,197","Hayden, Arizona",1153225829,C
644,Arizona,West,"7,359,197","Holbrook, Arizona",1176281297,C
645,Arizona,West,"7,359,197","Huachuca City, Arizona",1162263927,C
646,Arizona,West,"7,359,197","Jerome, Arizona",1167180118,FA
647,Arizona,West,"7,359,197","Kearny, Arizona",1096893627,C
648,Arizona,West,"7,359,197","Kingman, Arizona",1174652133,C
649,Arizona,West,"7,359,197","Lake Havasu City, Arizona",1173659575,C
650,Arizona,West,"7,359,197","Litchfield Park, Arizona",1176169080,GA
651,Arizona,West,"7,359,197","Mammoth, Arizona",1169570180,C
652,Arizona,West,"7,359,197","Marana, Arizona",1174937558,C
653,Arizona,West,"7,359,197","Maricopa, Arizona",1177266886,C
654,Arizona,West,"7,359,197","Mesa, Arizona",1179718337,C
655,Arizona,West,"7,359,197","Miami, Arizona",1156414740,C
656,Arizona,West,"7,359,197","Nogales, Arizona",1178793492,C
657,Arizona,West,"7,359,197","Oro Valley, Arizona",1177358050,B
658,Arizona,West,"7,359,197","Page, Arizona",1173488096,C
659,Arizona,West,"7,359,197","Paradise Valley, Arizona",1179578291,GA
660,Arizona,West,"7,359,197","Parker, Arizona",1152788081,GA
661,Arizona,West,"7,359,197","Patagonia, Arizona",1169934143,GA
662,Arizona,West,"7,359,197","Payson, Arizona",1173861091,C
663,Arizona,West,"7,359,197","Peoria, Arizona",1178906818,GA
664,Arizona,West,"7,359,197","Phoenix, Arizona",1178636433,B
665,Arizona,West,"7,359,197","Pima, Arizona",1106236473,C
666,Arizona,West,"7,359,197","Pinetop-Lakeside, Arizona",1178929427,C
667,Arizona,West,"7,359,197","Prescott, Arizona",1178267796,B
668,Arizona,West,"7,359,197","Prescott Valley, Arizona",1156718858,C
669,Arizona,West,"7,359,197","Quartzsite, Arizona",1160322253,GA
670,Arizona,West,"7,359,197","Queen Creek, Arizona",1173813551,C
671,Arizona,West,"7,359,197","Safford, Arizona",1173054325,C
672,Arizona,West,"7,359,197","Sahuarita, Arizona",1169666739,B
673,Arizona,West,"7,359,197","San Luis, Arizona",1176401746,C
674,Arizona,West,"7,359,197","Scottsdale, Arizona",1179717165,B
675,Arizona,West,"7,359,197","Sedona, Arizona",1177305020,GA
676,Arizona,West,"7,359,197","Show Low, Arizona",1179284532,C
677,Arizona,West,"7,359,197","Sierra Vista, Arizona",1174449402,B
678,Arizona,West,"7,359,197","Snowflake, Arizona",1179284508,C
679,Arizona,West,"7,359,197","Somerton, Arizona",1179358668,C
680,Arizona,West,"7,359,197","South Tucson, Arizona",1170788597,GA
681,Arizona,West,"7,359,197","Springerville, Arizona",1166889274,GA
682,Arizona,West,"7,359,197","St. Johns, Arizona",1178794263,C
683,Arizona,West,"7,359,197","Star Valley, Arizona",1139304335,C
684,Arizona,West,"7,359,197","Superior, Arizona",1157359445,GA
685,Arizona,West,"7,359,197","Surprise, Arizona",1177976702,C
686,Arizona,West,"7,359,197","Taylor, Arizona",1179261663,C
687,Arizona,West,"7,359,197","Tempe, Arizona",1179728906,C
688,Arizona,West,"7,359,197","Thatcher, Arizona",1147369251,C
689,Arizona,West,"7,359,197","Tolleson, Arizona",1179310837,GA
690,Arizona,West,"7,359,197","Tombstone, Arizona",1174497536,B
691,Arizona,West,"7,359,197","Tucson, Arizona",1179358921,B
692,Arizona,West,"7,359,197","Tusayan, Arizona",1166361496,C
693,Arizona,West,"7,359,197","Wellton, Arizona",1157015772,C
694,Arizona,West,"7,359,197","Wickenburg, Arizona",1162036938,C
695,Arizona,West,"7,359,197","Willcox, Arizona",1179224228,C
696,Arizona,West,"7,359,197","Williams, Arizona",1178123655,GA
697,Arizona,West,"7,359,197","Winkelman, Arizona",1164044104,C
698,Arizona,West,"7,359,197","Winslow, Arizona",1175280540,GA
699,Arizona,West,"7,359,197","Youngtown, Arizona",1176064323,GA
700,Arizona,West,"7,359,197","Yuma, Arizona",1177239057,B
701,Arkansas,South,"3,045,637","Adona, Arkansas",1171163261,Start
702,Arkansas,South,"3,045,637","Alexander, Arkansas",1170293677,C
703,Arkansas,South,"3,045,637","Alicia, Arkansas",1165909698,C
704,Arkansas,South,"3,045,637","Allport, Arkansas",1165909727,C
705,Arkansas,South,"3,045,637","Alma, Arkansas",1175126769,C
706,Arkansas,South,"3,045,637","Almyra, Arkansas",1165909758,C
707,Arkansas,South,"3,045,637","Alpena, Arkansas",1177693232,C
708,Arkansas,South,"3,045,637","Altheimer, Arkansas",1174297869,GA
709,Arkansas,South,"3,045,637","Altus, Arkansas",1165506702,C
710,Arkansas,South,"3,045,637","Amagon, Arkansas",1170495752,Start
711,Arkansas,South,"3,045,637","Amity, Arkansas",1165507102,C
712,Arkansas,South,"3,045,637","Anthonyville, Arkansas",1173351183,GA
713,Arkansas,South,"3,045,637","Antoine, Arkansas",1166014348,C
714,Arkansas,South,"3,045,637","Arkadelphia, Arkansas",1170627594,C
